seed,grid_id,donors_per_group,cells_per_donor,donor_sd,nonnull_fraction,method,discoveries,true_positive,false_positive,fdp,sensitivity,any_false_positive,pvalue_nonfinite,two_methods_seconds
275929,15,8,100,0.8,0.2,cell_welch,165,38,127,0.7696969696969697,0.95,1,0,0.006566299998667091
275929,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.006566299998667091
275930,15,8,100,0.8,0.2,cell_welch,165,38,127,0.7696969696969697,0.95,1,0,0.0069414000026881695
275930,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0069414000026881695
275931,15,8,100,0.8,0.2,cell_welch,166,40,126,0.7590361445783133,1.0,1,0,0.0072731999680399895
275931,15,8,100,0.8,0.2,donor_mean_welch,1,1,0,0.0,0.025,0,0,0.0072731999680399895
275932,15,8,100,0.8,0.2,cell_welch,144,39,105,0.7291666666666666,0.975,1,0,0.007933799992315471
275932,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.007933799992315471
275933,15,8,100,0.8,0.2,cell_welch,168,36,132,0.7857142857142857,0.9,1,0,0.00881259999005124
275933,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.00881259999005124
275934,15,8,100,0.8,0.2,cell_welch,168,40,128,0.7619047619047619,1.0,1,0,0.008092199976090342
275934,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.008092199976090342
275935,15,8,100,0.8,0.2,cell_welch,161,34,127,0.7888198757763976,0.85,1,0,0.008235699962824583
275935,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.008235699962824583
275936,15,8,100,0.8,0.2,cell_welch,159,37,122,0.7672955974842768,0.925,1,0,0.007546700013335794
275936,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.007546700013335794
275937,15,8,100,0.8,0.2,cell_welch,155,37,118,0.7612903225806451,0.925,1,0,0.007740799977909774
275937,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.007740799977909774
275938,15,8,100,0.8,0.2,cell_welch,165,39,126,0.7636363636363637,0.975,1,0,0.008716500014998019
275938,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.008716500014998019
275939,15,8,100,0.8,0.2,cell_welch,151,39,112,0.7417218543046358,0.975,1,0,0.007142300019040704
275939,15,8,100,0.8,0.2,donor_mean_welch,1,1,0,0.0,0.025,0,0,0.007142300019040704
275940,15,8,100,0.8,0.2,cell_welch,164,38,126,0.7682926829268293,0.95,1,0,0.008207000035326928
275940,15,8,100,0.8,0.2,donor_mean_welch,1,1,0,0.0,0.025,0,0,0.008207000035326928
275941,15,8,100,0.8,0.2,cell_welch,161,38,123,0.7639751552795031,0.95,1,0,0.00794160005170852
275941,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.00794160005170852
275942,15,8,100,0.8,0.2,cell_welch,159,37,122,0.7672955974842768,0.925,1,0,0.008537399990018457
275942,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.008537399990018457
275943,15,8,100,0.8,0.2,cell_welch,166,40,126,0.7590361445783133,1.0,1,0,0.0073670000419951975
275943,15,8,100,0.8,0.2,donor_mean_welch,2,2,0,0.0,0.05,0,0,0.0073670000419951975
275944,15,8,100,0.8,0.2,cell_welch,166,39,127,0.7650602409638554,0.975,1,0,0.007570400019176304
275944,15,8,100,0.8,0.2,donor_mean_welch,2,2,0,0.0,0.05,0,0,0.007570400019176304
275945,15,8,100,0.8,0.2,cell_welch,169,38,131,0.7751479289940828,0.95,1,0,0.007956799992825836
275945,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.007956799992825836
275946,15,8,100,0.8,0.2,cell_welch,164,40,124,0.7560975609756098,1.0,1,0,0.007198100036475807
275946,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.007198100036475807
275947,15,8,100,0.8,0.2,cell_welch,164,37,127,0.774390243902439,0.925,1,0,0.0077889999956823885
275947,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0077889999956823885
275948,15,8,100,0.8,0.2,cell_welch,167,39,128,0.7664670658682635,0.975,1,0,0.006979199999477714
275948,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.006979199999477714
275949,15,8,100,0.8,0.2,cell_welch,155,39,116,0.7483870967741936,0.975,1,0,0.008408499998040497
275949,15,8,100,0.8,0.2,donor_mean_welch,2,2,0,0.0,0.05,0,0,0.008408499998040497
275950,15,8,100,0.8,0.2,cell_welch,152,36,116,0.7631578947368421,0.9,1,0,0.006561800022609532
275950,15,8,100,0.8,0.2,donor_mean_welch,1,1,0,0.0,0.025,0,0,0.006561800022609532
275951,15,8,100,0.8,0.2,cell_welch,160,37,123,0.76875,0.925,1,0,0.007032900000922382
275951,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.007032900000922382
275952,15,8,100,0.8,0.2,cell_welch,159,37,122,0.7672955974842768,0.925,1,0,0.007198599982075393
275952,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.007198599982075393
275953,15,8,100,0.8,0.2,cell_welch,157,38,119,0.7579617834394905,0.95,1,0,0.007555700023658574
275953,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.007555700023658574
275954,15,8,100,0.8,0.2,cell_welch,161,37,124,0.7701863354037267,0.925,1,0,0.006570700032170862
275954,15,8,100,0.8,0.2,donor_mean_welch,2,2,0,0.0,0.05,0,0,0.006570700032170862
275955,15,8,100,0.8,0.2,cell_welch,157,37,120,0.7643312101910829,0.925,1,0,0.006011100020259619
275955,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.006011100020259619
275956,15,8,100,0.8,0.2,cell_welch,161,37,124,0.7701863354037267,0.925,1,0,0.005535900010727346
275956,15,8,100,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.005535900010727346
275957,15,8,100,0.8,0.2,cell_welch,162,37,125,0.7716049382716049,0.925,1,0,0.005481599946506321
275957,15,8,100,0.8,0.2,donor_mean_welch,1,1,0,0.0,0.025,0,0,0.005481599946506321
