prespecified_interaction,status,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
TGFB1-TGFBR-family,FOUND,Cancer Cycling,DCs,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,DCs,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,DCs,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,DCs,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,DCs,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cycling PVL,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cycling PVL,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cycling PVL,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cycling PVL,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cycling PVL,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cycling PVL,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,NK cells,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,NK cells,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,NK cells,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,NK cells,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,NK cells,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,NK cells,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,B cells Naive,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,B cells Naive,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,B cells Naive,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,B cells Naive,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,CAFs myCAF-like,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,CAFs myCAF-like,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,T cells CD4+,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,T cells CD4+,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,T cells CD4+,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,T cells CD4+,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,T cells CD4+,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,T cells CD4+,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,NK cells,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,NK cells,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,NK cells,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,NK cells,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,NK cells,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,NK cells,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,CAFs MSC iCAF-like,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,CAFs MSC iCAF-like,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,CAFs MSC iCAF-like,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,CAFs MSC iCAF-like,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,B cells Naive,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,B cells Naive,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cancer Her2 SC,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cancer Her2 SC,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cancer Her2 SC,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cancer Her2 SC,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cancer Her2 SC,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cancer Her2 SC,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cancer LumB SC,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cancer LumB SC,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cancer LumB SC,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cancer LumB SC,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cancer LumB SC,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cancer LumB SC,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,CAFs myCAF-like,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,CAFs myCAF-like,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,CAFs myCAF-like,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,CAFs myCAF-like,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,CAFs myCAF-like,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,CAFs myCAF-like,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,B cells Memory,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,B cells Memory,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,B cells Memory,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,B cells Memory,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,B cells Memory,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Basal SC,B cells Memory,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,T cells CD8+,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,T cells CD8+,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,T cells CD8+,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,T cells CD8+,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,T cells CD8+,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,CAFs myCAF-like,T cells CD8+,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cancer LumA SC,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cancer LumA SC,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cancer LumA SC,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cancer LumA SC,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cancer LumA SC,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Cancer LumA SC,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cancer LumB SC,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cancer LumB SC,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cancer LumB SC,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cancer LumB SC,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cancer LumB SC,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cancer LumB SC,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cycling PVL,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cycling PVL,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cycling PVL,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cycling PVL,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cycling PVL,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cycling PVL,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cycling T-cells,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cycling T-cells,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cycling T-cells,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cycling T-cells,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cycling T-cells,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cycling T-cells,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,DCs,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,DCs,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,DCs,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,DCs,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,DCs,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,DCs,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Endothelial ACKR1,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Endothelial ACKR1,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Endothelial ACKR1,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Endothelial ACKR1,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Endothelial ACKR1,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Endothelial ACKR1,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cycling_Myeloid,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cycling_Myeloid,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cycling_Myeloid,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cycling_Myeloid,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cycling_Myeloid,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Her2 SC,Cycling_Myeloid,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Luminal Progenitors,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Luminal Progenitors,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Luminal Progenitors,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Luminal Progenitors,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Cancer Cycling,Luminal Progenitors,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
